object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
445847850,W1FPL218-I1FPL218,"urn-3:FHCL:37141825, urn-3:HUL.DRS.OBJECT:37141824",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL218-1n,480751,2018-06-20T21:54:04.0Z,FHCL.COLL_batchW1FPL218-1n_20180620_162503,211,,R,sut mahāvā aṭhakathā pāṭh,Tibetan Buddhist Resource Center,66367438
445848063,W1FPL154-I1FPL154,"urn-3:FHCL:37141827, urn-3:HUL.DRS.OBJECT:37141826",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL154-1n,480752,2018-06-20T21:54:05.0Z,FHCL.COLL_batchW1FPL154-1n_20180620_155040,278,,R,parājikaṇ aṭhakathā pāṭh,Tibetan Buddhist Resource Center,70965155
445848343,W1FPL1203-I1FPL1203,"urn-3:FHCL:37141829, urn-3:HUL.DRS.OBJECT:37141828",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1203-1n,480753,2018-06-20T21:55:06.0Z,FHCL.COLL_batchW1FPL1203-1n_20180620_164449,11,,R,nyay kyam*--bhan pāḷi-tō--chan yojanā pāṭh--chan nisya--chan vavattan--unidentified--sakkaṭa abhidhān pāṭh,Tibetan Buddhist Resource Center,3268490
445848356,W1FPL119-I1FPL119,"urn-3:FHCL:37141831, urn-3:HUL.DRS.OBJECT:37141830",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL119-1n,480754,2018-06-20T21:55:09.0Z,FHCL.COLL_batchW1FPL119-1n_20180620_164430,161,,R,catubhāṇavāra pāṭh--upāsakavinicchayya--catubhāṇavāra nisya,Tibetan Buddhist Resource Center,68724121
445848519,W1FPL155-I1FPL155,"urn-3:FHCL:37141833, urn-3:HUL.DRS.OBJECT:37141832",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL155-1n,480755,2018-06-20T21:56:04.0Z,FHCL.COLL_batchW1FPL155-1n_20180620_155208,211,,R,dukapaṭhān pāḷi-tō,Tibetan Buddhist Resource Center,71304143
445848732,W1FPL186-I1FPL186,"urn-3:FHCL:37141835, urn-3:HUL.DRS.OBJECT:37141834",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL186-1n,480756,2018-06-20T21:56:06.0Z,FHCL.COLL_batchW1FPL186-1n_20180620_151619,351,,R,apādān aṭhakathā pāṭh,Tibetan Buddhist Resource Center,102704106
445849085,W1FPL1868-I1FPL1868,"urn-3:FHCL:37141837, urn-3:HUL.DRS.OBJECT:37141836",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1868-1n,480757,2018-06-20T21:57:07.0Z,FHCL.COLL_batchW1FPL1868-1n_20180620_151708,111,,R,abhidhammatthasaṅgruih nisya,Tibetan Buddhist Resource Center,29261745
445849198,W1FPL219-I1FPL219,"urn-3:FHCL:37141839, urn-3:HUL.DRS.OBJECT:37141838",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL219-1n,480758,2018-06-20T21:57:11.0Z,FHCL.COLL_batchW1FPL219-1n_20180620_162655,326,,R,samantacakkhudīpanī*,Tibetan Buddhist Resource Center,91357376
445849526,W1FPL121-I1FPL121,"urn-3:FHCL:37141841, urn-3:HUL.DRS.OBJECT:37141840",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL121-1n,480759,2018-06-20T21:58:06.0Z,FHCL.COLL_batchW1FPL121-1n_20180620_145402,263,,R,sutavandanā bhurā: rhac khui:*--mahāvā ’aphre--titthuṃ*,Tibetan Buddhist Resource Center,114038202
445849791,W1FPL1572-I1FPL1572,"urn-3:FHCL:37141843, urn-3:HUL.DRS.OBJECT:37141842",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL1572-1n,480760,2018-06-20T21:59:11.0Z,FHCL.COLL_batchW1FPL1572-1n_20180620_155430,173,,R,suttaniddesa pāṭh (sandhiniddesa pāṭh to uṇhād-),Tibetan Buddhist Resource Center,142896890
445849966,W1FPL22-I1FPL22,"urn-3:FHCL:37141845, urn-3:HUL.DRS.OBJECT:37141844",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL22-1n,480761,2018-06-20T21:59:12.0Z,FHCL.COLL_batchW1FPL22-1n_20180620_162832,248,,R,netti pāḷi-tō / nettihāra kyay pāḷi-tō--netti aṭhakathā pāṭh--netti ṭīkā pāṭh,Tibetan Buddhist Resource Center,83424220
445850216,W1FPL220-I1FPL220,"urn-3:FHCL:37141849, urn-3:HUL.DRS.OBJECT:37141847",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL220-1n,480763,2018-06-20T22:01:15.0Z,FHCL.COLL_batchW1FPL220-1n_20180620_163012,260,,R,nettihāra thut*--netti aṭhakathā nissya*--nettihāradīpanī,Tibetan Buddhist Resource Center,83036331
445850226,W1FPL187-I1FPL187,"urn-3:FHCL:37141853, urn-3:HUL.DRS.OBJECT:37141852",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL187-1n,480765,2018-06-20T22:01:17.0Z,FHCL.COLL_batchW1FPL187-1n_20180620_151915,340,,R,maṇisāramañjū,Tibetan Buddhist Resource Center,111100885
445850227,W1FPL158-I1FPL158,"urn-3:FHCL:37141848, urn-3:HUL.DRS.OBJECT:37141846",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL158-1n,480762,2018-06-20T22:01:15.0Z,FHCL.COLL_batchW1FPL158-1n_20180620_155558,226,,R,[jāt] temi jāt pāṭh; janakka-; suvaṇṇashyaṃ-; nemi-; mahosadha-; bhūridat-; candakummā-; nārada-; vidhūra-; vesantarā-,Tibetan Buddhist Resource Center,62626400
445850246,W1FPL122-I1FPL122,"urn-3:FHCL:37141851, urn-3:HUL.DRS.OBJECT:37141850",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,batchW1FPL122-1n,480764,2018-06-20T22:01:17.0Z,FHCL.COLL_batchW1FPL122-1n_20180620_145600,289,,R,cuḷavā pāḷi-tō pāṭh,Tibetan Buddhist Resource Center,121198403
