" ""s"" "," ""id"" "
" ""http://purl.bdrc.io/resource/W1KG1656"" "," ""014256364"" "
" ""http://purl.bdrc.io/resource/W30116"" "," ""014260629"" "
" ""http://purl.bdrc.io/resource/W933"" "," ""014261131"" "
" ""http://purl.bdrc.io/resource/W22294"" "," ""014258720"" "
" ""http://purl.bdrc.io/resource/W1KG14"" "," ""014256095"" "
" ""http://purl.bdrc.io/resource/W21952"" "," ""014258514"" "
" ""http://purl.bdrc.io/resource/W1KG14507"" "," ""014256140"" "
" ""http://purl.bdrc.io/resource/W1KG3372"" "," ""014256656"" "
" ""http://purl.bdrc.io/resource/W1KG18135"" "," ""014256562"" "
" ""http://purl.bdrc.io/resource/W00EGS1017555"" "," ""014254021"" "
" ""http://purl.bdrc.io/resource/W1KG18137"" "," ""014256564"" "
" ""http://purl.bdrc.io/resource/W26630"" "," ""014259558"" "
" ""http://purl.bdrc.io/resource/W2CZ7870"" "," ""014260220"" "
" ""http://purl.bdrc.io/resource/W00KG02358"" "," ""014254156"" "
" ""http://purl.bdrc.io/resource/W30185"" "," ""014260691"" "
" ""http://purl.bdrc.io/resource/W13868"" "," ""014254694"" "
" ""http://purl.bdrc.io/resource/W23369"" "," ""014258881"" "
" ""http://purl.bdrc.io/resource/W29284"" "," ""014259976"" "
" ""http://purl.bdrc.io/resource/W00KG04094"" "," ""014254472"" "
" ""http://purl.bdrc.io/resource/W00KG01661"" "," ""014254142"" "
" ""http://purl.bdrc.io/resource/W1KG9609"" "," ""014257604"" "
" ""http://purl.bdrc.io/resource/W21809"" "," ""014258448"" "
" ""http://purl.bdrc.io/resource/W20827"" "," ""014258234"" "
" ""http://purl.bdrc.io/resource/W2DB13639"" "," ""014260431"" "
" ""http://purl.bdrc.io/resource/W2DB4625"" "," ""014260543"" "
" ""http://purl.bdrc.io/resource/W1GS11"" "," ""014255445"" "
" ""http://purl.bdrc.io/resource/W1KG17192"" "," ""014256461"" "
" ""http://purl.bdrc.io/resource/W23347"" "," ""014258873"" "
" ""http://purl.bdrc.io/resource/W29484"" "," ""014260005"" "
" ""http://purl.bdrc.io/resource/W29157"" "," ""014259919"" "
" ""http://purl.bdrc.io/resource/W1KG5098"" "," ""014257060"" "
" ""http://purl.bdrc.io/resource/W00KG01512"" "," ""014254054"" "
" ""http://purl.bdrc.io/resource/W27923"" "," ""014259740"" "
" ""http://purl.bdrc.io/resource/W18167"" "," ""014254813"" "
" ""http://purl.bdrc.io/resource/W00EGS1017040"" "," ""014253948"" "
" ""http://purl.bdrc.io/resource/W1GS4"" "," ""014255453"" "
" ""http://purl.bdrc.io/resource/W1CZ996"" "," ""014255441"" "
" ""http://purl.bdrc.io/resource/W23725"" "," ""014259068"" "
" ""http://purl.bdrc.io/resource/W16515"" "," ""014254765"" "
" ""http://purl.bdrc.io/resource/W1GS49280"" "," ""014255465"" "
" ""http://purl.bdrc.io/resource/W1KG4210"" "," ""014256830"" "
" ""http://purl.bdrc.io/resource/W19567"" "," ""014254859"" "
" ""http://purl.bdrc.io/resource/W28840"" "," ""014259795"" "
" ""http://purl.bdrc.io/resource/W2CZ7855"" "," ""014260213"" "
" ""http://purl.bdrc.io/resource/W2DB25391"" "," ""014260460"" "
" ""http://purl.bdrc.io/resource/W23706"" "," ""014259052"" "
" ""http://purl.bdrc.io/resource/W22177"" "," ""014258680"" "
" ""http://purl.bdrc.io/resource/W28933"" "," ""014259832"" "
" ""http://purl.bdrc.io/resource/W2DB13643"" "," ""014260435"" "
" ""http://purl.bdrc.io/resource/W1PD181154"" "," ""014257746"" "
" ""http://purl.bdrc.io/resource/W1JM1"" "," ""014255556"" "
" ""http://purl.bdrc.io/resource/W1KG3566"" "," ""014256701"" "
" ""http://purl.bdrc.io/resource/W10347"" "," ""014254623"" "
" ""http://purl.bdrc.io/resource/W00CHZ0103341"" "," ""014253174"" "
" ""http://purl.bdrc.io/resource/W20171"" "," ""014258076"" "
" ""http://purl.bdrc.io/resource/W1PD53265"" "," ""014257833"" "
" ""http://purl.bdrc.io/resource/W22026"" "," ""014258566"" "
" ""http://purl.bdrc.io/resource/W8773"" "," ""014261107"" "
" ""http://purl.bdrc.io/resource/W22112"" "," ""014258630"" "
" ""http://purl.bdrc.io/resource/W1PD76588"" "," ""014257851"" "
" ""http://purl.bdrc.io/resource/W1PD108254"" "," ""014257712"" "
" ""http://purl.bdrc.io/resource/W18978"" "," ""014254828"" "
" ""http://purl.bdrc.io/resource/W237"" "," ""014259045"" "
" ""http://purl.bdrc.io/resource/W1KG5988"" "," ""014257245"" "
" ""http://purl.bdrc.io/resource/W8684"" "," ""014261101"" "
" ""http://purl.bdrc.io/resource/W00KG09688"" "," ""014254541"" "
" ""http://purl.bdrc.io/resource/W27297"" "," ""014259594"" "
" ""http://purl.bdrc.io/resource/W23557"" "," ""014258960"" "
" ""http://purl.bdrc.io/resource/W25095"" "," ""014259389"" "
" ""http://purl.bdrc.io/resource/W00KG01517"" "," ""014254059"" "
" ""http://purl.bdrc.io/resource/W18047"" "," ""014254799"" "
" ""http://purl.bdrc.io/resource/W29896"" "," ""014260105"" "
" ""http://purl.bdrc.io/resource/W25186"" "," ""014259423"" "
" ""http://purl.bdrc.io/resource/W29982"" "," ""014260123"" "
" ""http://purl.bdrc.io/resource/W00KG03608"" "," ""014254375"" "
" ""http://purl.bdrc.io/resource/W1KG825"" "," ""014257377"" "
" ""http://purl.bdrc.io/resource/W1PD94"" "," ""014257955"" "
" ""http://purl.bdrc.io/resource/W30466"" "," ""014260808"" "
" ""http://purl.bdrc.io/resource/W1PD87837"" "," ""014257874"" "
" ""http://purl.bdrc.io/resource/W1CZ1479"" "," ""014255235"" "
" ""http://purl.bdrc.io/resource/W27015"" "," ""014259568"" "
" ""http://purl.bdrc.io/resource/W1KG10019"" "," ""014255564"" "
" ""http://purl.bdrc.io/resource/W30137"" "," ""014260646"" "
" ""http://purl.bdrc.io/resource/W29193"" "," ""014259925"" "
" ""http://purl.bdrc.io/resource/W23605"" "," ""014258980"" "
" ""http://purl.bdrc.io/resource/W21999"" "," ""014258546"" "
" ""http://purl.bdrc.io/resource/W25168"" "," ""014259420"" "
" ""http://purl.bdrc.io/resource/W1GS139873"" "," ""014255449"" "
" ""http://purl.bdrc.io/resource/W1KG9409"" "," ""014257585"" "
" ""http://purl.bdrc.io/resource/W1GS91829"" "," ""014255551"" "
" ""http://purl.bdrc.io/resource/W1KG18134"" "," ""014256561"" "
" ""http://purl.bdrc.io/resource/W2DB4609"" "," ""014260527"" "
" ""http://purl.bdrc.io/resource/W20821"" "," ""014258231"" "
" ""http://purl.bdrc.io/resource/W1KG1680"" "," ""014256418"" "
" ""http://purl.bdrc.io/resource/W1KG14961"" "," ""014256251"" "
" ""http://purl.bdrc.io/resource/W2DB4608"" "," ""014260526"" "
" ""http://purl.bdrc.io/resource/W2623"" "," ""014259523"" "
" ""http://purl.bdrc.io/resource/W23893"" "," ""014259204"" "
" ""http://purl.bdrc.io/resource/W1KG8321"" "," ""014257388"" "
" ""http://purl.bdrc.io/resource/W2DB25442"" "," ""014260476"" "
" ""http://purl.bdrc.io/resource/W1KG3998"" "," ""014256799"" "
" ""http://purl.bdrc.io/resource/W1PD89051"" "," ""014257898"" "
" ""http://purl.bdrc.io/resource/W20169"" "," ""014258074"" "
" ""http://purl.bdrc.io/resource/W00KG09216"" "," ""014254522"" "
" ""http://purl.bdrc.io/resource/W1KG1597"" "," ""014256323"" "
" ""http://purl.bdrc.io/resource/W00KG09761"" "," ""014254567"" "
" ""http://purl.bdrc.io/resource/W1KG5808"" "," ""014257199"" "
" ""http://purl.bdrc.io/resource/W1GS5"" "," ""014255471"" "
" ""http://purl.bdrc.io/resource/W1KG397"" "," ""014256781"" "
" ""http://purl.bdrc.io/resource/W6493"" "," ""014261020"" "
" ""http://purl.bdrc.io/resource/W1KG1400"" "," ""014256096"" "
" ""http://purl.bdrc.io/resource/W3888"" "," ""014260856"" "
" ""http://purl.bdrc.io/resource/W30019"" "," ""014260572"" "
" ""http://purl.bdrc.io/resource/W29688"" "," ""014260093"" "
" ""http://purl.bdrc.io/resource/W1KG2757"" "," ""014256616"" "
" ""http://purl.bdrc.io/resource/W27883"" "," ""014259722"" "
" ""http://purl.bdrc.io/resource/W1KG4475"" "," ""014256956"" "
" ""http://purl.bdrc.io/resource/W1KG15827"" "," ""014256309"" "
" ""http://purl.bdrc.io/resource/W00EGS1017157"" "," ""014253974"" "
" ""http://purl.bdrc.io/resource/W20548"" "," ""014258201"" "
" ""http://purl.bdrc.io/resource/W00KG07600"" "," ""014254494"" "
" ""http://purl.bdrc.io/resource/W23900"" "," ""014259211"" "
" ""http://purl.bdrc.io/resource/W00CHZ0103342"" "," ""014253804"" "
" ""http://purl.bdrc.io/resource/W2DB4591"" "," ""014260512"" "
" ""http://purl.bdrc.io/resource/W21814"" "," ""014258452"" "
" ""http://purl.bdrc.io/resource/W1PD181152"" "," ""014257744"" "
" ""http://purl.bdrc.io/resource/W21813"" "," ""014258451"" "
" ""http://purl.bdrc.io/resource/W19997"" "," ""014254943"" "
" ""http://purl.bdrc.io/resource/W7797"" "," ""014261058"" "
" ""http://purl.bdrc.io/resource/W2DB13644"" "," ""014260436"" "
" ""http://purl.bdrc.io/resource/W28845"" "," ""014259799"" "
" ""http://purl.bdrc.io/resource/W1KG9260"" "," ""014257529"" "
" ""http://purl.bdrc.io/resource/W20838"" "," ""014258243"" "
" ""http://purl.bdrc.io/resource/W27490"" "," ""014259652"" "
" ""http://purl.bdrc.io/resource/W27295"" "," ""014259592"" "
" ""http://purl.bdrc.io/resource/W20242"" "," ""014258104"" "
" ""http://purl.bdrc.io/resource/W1PD53260"" "," ""014257831"" "
" ""http://purl.bdrc.io/resource/W1KG10061"" "," ""014255569"" "
" ""http://purl.bdrc.io/resource/W00EGS1016963"" "," ""014253926"" "
" ""http://purl.bdrc.io/resource/W19354"" "," ""014254846"" "
" ""http://purl.bdrc.io/resource/W23733"" "," ""014259075"" "
" ""http://purl.bdrc.io/resource/W29674"" "," ""014260081"" "
" ""http://purl.bdrc.io/resource/W25275"" "," ""014259455"" "
" ""http://purl.bdrc.io/resource/W1KG4284"" "," ""014256888"" "
" ""http://purl.bdrc.io/resource/W29192"" "," ""014259924"" "
" ""http://purl.bdrc.io/resource/W1PD83963"" "," ""014257861"" "
" ""http://purl.bdrc.io/resource/W1KG2815"" "," ""014256628"" "
" ""http://purl.bdrc.io/resource/W2CZ7868"" "," ""014260218"" "
" ""http://purl.bdrc.io/resource/W25254"" "," ""014259440"" "
" ""http://purl.bdrc.io/resource/W1KG4247"" "," ""014256862"" "
" ""http://purl.bdrc.io/resource/W20559"" "," ""014258206"" "
" ""http://purl.bdrc.io/resource/W24038"" "," ""014259300"" "
" ""http://purl.bdrc.io/resource/W23164"" "," ""014258806"" "
" ""http://purl.bdrc.io/resource/W22186"" "," ""014258688"" "
" ""http://purl.bdrc.io/resource/W27870"" "," ""014259713"" "
" ""http://purl.bdrc.io/resource/W19986"" "," ""014254936"" "
" ""http://purl.bdrc.io/resource/W21825"" "," ""014258459"" "
" ""http://purl.bdrc.io/resource/W00EGS1017401"" "," ""014254013"" "
" ""http://purl.bdrc.io/resource/W24589"" "," ""014259340"" "
" ""http://purl.bdrc.io/resource/W1KG4336"" "," ""014256922"" "
" ""http://purl.bdrc.io/resource/W23699"" "," ""014259044"" "
" ""http://purl.bdrc.io/resource/W23651"" "," ""014259016"" "
" ""http://purl.bdrc.io/resource/W2DB25440"" "," ""014260474"" "
" ""http://purl.bdrc.io/resource/W8870"" "," ""014261112"" "
" ""http://purl.bdrc.io/resource/W2DB4628"" "," ""014260545"" "
" ""http://purl.bdrc.io/resource/W28948"" "," ""014259838"" "
" ""http://purl.bdrc.io/resource/W30428"" "," ""014260778"" "
" ""http://purl.bdrc.io/resource/W27481"" "," ""014259643"" "
" ""http://purl.bdrc.io/resource/W21693"" "," ""014258393"" "
" ""http://purl.bdrc.io/resource/W15588"" "," ""014254740"" "
" ""http://purl.bdrc.io/resource/W00EGS1017628"" "," ""014254022"" "
" ""http://purl.bdrc.io/resource/W1KG1442"" "," ""014256118"" "
" ""http://purl.bdrc.io/resource/W21783"" "," ""014258441"" "
" ""http://purl.bdrc.io/resource/W20452"" "," ""014258160"" "
" ""http://purl.bdrc.io/resource/W18609"" "," ""014254821"" "
" ""http://purl.bdrc.io/resource/W23747"" "," ""014259089"" "
" ""http://purl.bdrc.io/resource/W27311"" "," ""014259608"" "
" ""http://purl.bdrc.io/resource/W23172"" "," ""014258813"" "
" ""http://purl.bdrc.io/resource/W30124"" "," ""014260636"" "
" ""http://purl.bdrc.io/resource/W29093"" "," ""014259900"" "
" ""http://purl.bdrc.io/resource/W7972"" "," ""014261060"" "
" ""http://purl.bdrc.io/resource/W19999"" "," ""014254945"" "
" ""http://purl.bdrc.io/resource/W29251"" "," ""014259964"" "
" ""http://purl.bdrc.io/resource/W2PD15535"" "," ""014260564"" "
" ""http://purl.bdrc.io/resource/W20836"" "," ""014258241"" "
" ""http://purl.bdrc.io/resource/W28978"" "," ""014259864"" "
" ""http://purl.bdrc.io/resource/W1KG14557"" "," ""014256172"" "
" ""http://purl.bdrc.io/resource/W00KG01521"" "," ""014254063"" "
" ""http://purl.bdrc.io/resource/W2DB25452"" "," ""014260480"" "
" ""http://purl.bdrc.io/resource/W1KG6068"" "," ""014257279"" "
" ""http://purl.bdrc.io/resource/W21027"" "," ""014258290"" "
" ""http://purl.bdrc.io/resource/W1GS49535"" "," ""014255466"" "
" ""http://purl.bdrc.io/resource/W29522"" "," ""014260022"" "
" ""http://purl.bdrc.io/resource/W30420"" "," ""014260775"" "
" ""http://purl.bdrc.io/resource/W27919"" "," ""014259737"" "
" ""http://purl.bdrc.io/resource/W26672"" "," ""014259560"" "
" ""http://purl.bdrc.io/resource/W22272"" "," ""014258709"" "
" ""http://purl.bdrc.io/resource/W27303"" "," ""014259600"" "
" ""http://purl.bdrc.io/resource/W2DB4595"" "," ""014260515"" "
" ""http://purl.bdrc.io/resource/W1CZ2398"" "," ""014255340"" "
" ""http://purl.bdrc.io/resource/W19306"" "," ""014254843"" "
" ""http://purl.bdrc.io/resource/W1KG10294"" "," ""014255619"" "
" ""http://purl.bdrc.io/resource/W00EGS1016973"" "," ""014253931"" "
" ""http://purl.bdrc.io/resource/W1KG8585"" "," ""014257419"" "
" ""http://purl.bdrc.io/resource/W1KG17191"" "," ""014256460"" "
" ""http://purl.bdrc.io/resource/W21366"" "," ""014258301"" "
" ""http://purl.bdrc.io/resource/W30536"" "," ""014260841"" "
" ""http://purl.bdrc.io/resource/W00EGS1016703"" "," ""014253856"" "
" ""http://purl.bdrc.io/resource/W23637"" "," ""014259005"" "
" ""http://purl.bdrc.io/resource/W2CZ7858"" "," ""014260214"" "
" ""http://purl.bdrc.io/resource/W2DB25419"" "," ""014260461"" "
" ""http://purl.bdrc.io/resource/W00EGS1016928"" "," ""014253905"" "
" ""http://purl.bdrc.io/resource/W23198"" "," ""014258837"" "
" ""http://purl.bdrc.io/resource/W1KG11666"" "," ""014255703"" "
" ""http://purl.bdrc.io/resource/W23726"" "," ""014259069"" "
" ""http://purl.bdrc.io/resource/W30015"" "," ""014260568"" "
" ""http://purl.bdrc.io/resource/W22172"" "," ""014258677"" "
" ""http://purl.bdrc.io/resource/W1PD83977"" "," ""014257869"" "
" ""http://purl.bdrc.io/resource/W1KG9593"" "," ""014257596"" "
" ""http://purl.bdrc.io/resource/W30261"" "," ""014260698"" "
" ""http://purl.bdrc.io/resource/W14023"" "," ""014254700"" "
" ""http://purl.bdrc.io/resource/W2DB4618"" "," ""014260536"" "
" ""http://purl.bdrc.io/resource/W1KG5762"" "," ""014257190"" "
" ""http://purl.bdrc.io/resource/W29233"" "," ""014259950"" "
" ""http://purl.bdrc.io/resource/W00KG08448"" "," ""014254516"" "
" ""http://purl.bdrc.io/resource/W23449"" "," ""014258923"" "
" ""http://purl.bdrc.io/resource/W29980"" "," ""014260121"" "
" ""http://purl.bdrc.io/resource/W30446"" "," ""014260793"" "
" ""http://purl.bdrc.io/resource/W3CN12210"" "," ""014256920"" "
" ""http://purl.bdrc.io/resource/W1KG9862"" "," ""014257645"" "
" ""http://purl.bdrc.io/resource/W759"" "," ""014261051"" "
" ""http://purl.bdrc.io/resource/W21974"" "," ""014258531"" "
" ""http://purl.bdrc.io/resource/W28963"" "," ""014259852"" "
" ""http://purl.bdrc.io/resource/W1KG3815"" "," ""014256742"" "
" ""http://purl.bdrc.io/resource/W1KG4884"" "," ""014257027"" "
" ""http://purl.bdrc.io/resource/W00PD1011353"" "," ""014254590"" "
" ""http://purl.bdrc.io/resource/W28922"" "," ""014259824"" "
" ""http://purl.bdrc.io/resource/W28838"" "," ""014259793"" "
" ""http://purl.bdrc.io/resource/W21609"" "," ""014258355"" "
" ""http://purl.bdrc.io/resource/W2DB25441"" "," ""014260475"" "
" ""http://purl.bdrc.io/resource/W1KG1249"" "," ""014255884"" "
" ""http://purl.bdrc.io/resource/W20384"" "," ""014258116"" "
" ""http://purl.bdrc.io/resource/W30537"" "," ""014260842"" "
" ""http://purl.bdrc.io/resource/W00KG02759"" "," ""014254354"" "
" ""http://purl.bdrc.io/resource/W29486"" "," ""014260007"" "
" ""http://purl.bdrc.io/resource/W1CZ884"" "," ""014255415"" "
" ""http://purl.bdrc.io/resource/W2DB16423"" "," ""014260442"" "
" ""http://purl.bdrc.io/resource/W00KG02390"" "," ""014254157"" "
" ""http://purl.bdrc.io/resource/W27222"" "," ""014259583"" "
" ""http://purl.bdrc.io/resource/W00KG03592"" "," ""014254363"" "
" ""http://purl.bdrc.io/resource/W21634"" "," ""014258370"" "
" ""http://purl.bdrc.io/resource/W1PD83974"" "," ""014257866"" "
" ""http://purl.bdrc.io/resource/W1KG15058"" "," ""014256263"" "
" ""http://purl.bdrc.io/resource/W2CZ8087"" "," ""014260345"" "
" ""http://purl.bdrc.io/resource/W1KG1934"" "," ""014256593"" "
" ""http://purl.bdrc.io/resource/W29979"" "," ""014260120"" "
" ""http://purl.bdrc.io/resource/W1PD90704"" "," ""014257951"" "
" ""http://purl.bdrc.io/resource/W1PD9"" "," ""014257908"" "
" ""http://purl.bdrc.io/resource/W1KG8899"" "," ""014257465"" "
" ""http://purl.bdrc.io/resource/W28971"" "," ""014259859"" "
" ""http://purl.bdrc.io/resource/W1CZ2273"" "," ""014255318"" "
" ""http://purl.bdrc.io/resource/W28844"" "," ""014259798"" "
" ""http://purl.bdrc.io/resource/W2046"" "," ""014258167"" "
" ""http://purl.bdrc.io/resource/W23200"" "," ""014258839"" "
" ""http://purl.bdrc.io/resource/W1CZ1099"" "," ""014255018"" "
" ""http://purl.bdrc.io/resource/W27516"" "," ""014259676"" "
" ""http://purl.bdrc.io/resource/W1KG1252"" "," ""014255889"" "
" ""http://purl.bdrc.io/resource/W00KG09731"" "," ""014254551"" "
" ""http://purl.bdrc.io/resource/W1GS49575"" "," ""014255468"" "
" ""http://purl.bdrc.io/resource/W1KG4876"" "," ""014257026"" "
" ""http://purl.bdrc.io/resource/W22334"" "," ""014258743"" "
" ""http://purl.bdrc.io/resource/W29013"" "," ""014259879"" "
" ""http://purl.bdrc.io/resource/W1CZ1980"" "," ""014255278"" "
" ""http://purl.bdrc.io/resource/W2DB4577"" "," ""014260504"" "
" ""http://purl.bdrc.io/resource/W20443"" "," ""014258155"" "
" ""http://purl.bdrc.io/resource/W1KG4282"" "," ""014256887"" "
" ""http://purl.bdrc.io/resource/W1KG2767"" "," ""014256619"" "
" ""http://purl.bdrc.io/resource/W1KG12061"" "," ""014255781"" "
" ""http://purl.bdrc.io/resource/W23181"" "," ""014258821"" "
" ""http://purl.bdrc.io/resource/W1GS103597"" "," ""014255443"" "
" ""http://purl.bdrc.io/resource/W10232"" "," ""014254605"" "
" ""http://purl.bdrc.io/resource/W20557"" "," ""014258204"" "
" ""http://purl.bdrc.io/resource/W1KG12986"" "," ""014255992"" "
" ""http://purl.bdrc.io/resource/W2DB4574"" "," ""014260501"" "
" ""http://purl.bdrc.io/resource/W2CZ7841"" "," ""014260206"" "
" ""http://purl.bdrc.io/resource/W1PD181158"" "," ""014257750"" "
" ""http://purl.bdrc.io/resource/W29307"" "," ""014259984"" "
" ""http://purl.bdrc.io/resource/W20319"" "," ""014258109"" "
" ""http://purl.bdrc.io/resource/W30267"" "," ""014260702"" "
" ""http://purl.bdrc.io/resource/W00KG03673"" "," ""014254392"" "
" ""http://purl.bdrc.io/resource/W1PD95675"" "," ""014257956"" "
" ""http://purl.bdrc.io/resource/W00EGS1017102"" "," ""014253962"" "
" ""http://purl.bdrc.io/resource/W29636"" "," ""014260056"" "
" ""http://purl.bdrc.io/resource/W1KG12589"" "," ""014255912"" "
" ""http://purl.bdrc.io/resource/W28957"" "," ""014259846"" "
" ""http://purl.bdrc.io/resource/W23907"" "," ""014259217"" "
" ""http://purl.bdrc.io/resource/W11208"" "," ""014254642"" "
" ""http://purl.bdrc.io/resource/W30066"" "," ""014260593"" "
" ""http://purl.bdrc.io/resource/W30176"" "," ""014260682"" "
" ""http://purl.bdrc.io/resource/W22277"" "," ""014258714"" "
" ""http://purl.bdrc.io/resource/W23430"" "," ""014258906"" "
" ""http://purl.bdrc.io/resource/W30280"" "," ""014260706"" "
" ""http://purl.bdrc.io/resource/W1PD96085"" "," ""014257976"" "
" ""http://purl.bdrc.io/resource/W23681"" "," ""014259031"" "
" ""http://purl.bdrc.io/resource/W24697"" "," ""014259348"" "
" ""http://purl.bdrc.io/resource/W19884"" "," ""014254919"" "
" ""http://purl.bdrc.io/resource/W3834"" "," ""014260853"" "
" ""http://purl.bdrc.io/resource/W19837"" "," ""014254910"" "
" ""http://purl.bdrc.io/resource/W2DB5978"" "," ""014260554"" "
" ""http://purl.bdrc.io/resource/W22116"" "," ""014258634"" "
" ""http://purl.bdrc.io/resource/W29037"" "," ""014259889"" "
" ""http://purl.bdrc.io/resource/W11825"" "," ""014254652"" "
" ""http://purl.bdrc.io/resource/W2DB25436"" "," ""014260470"" "
" ""http://purl.bdrc.io/resource/W27491"" "," ""014259653"" "
" ""http://purl.bdrc.io/resource/W30533"" "," ""014260838"" "
" ""http://purl.bdrc.io/resource/W2DB25449"" "," ""014260477"" "
" ""http://purl.bdrc.io/resource/W11818"" "," ""014254651"" "
" ""http://purl.bdrc.io/resource/W1GS56008"" "," ""014255482"" "
" ""http://purl.bdrc.io/resource/W19680"" "," ""014254879"" "
" ""http://purl.bdrc.io/resource/W19341"" "," ""014254845"" "
" ""http://purl.bdrc.io/resource/W1GS44054"" "," ""014255455"" "
" ""http://purl.bdrc.io/resource/W23439"" "," ""014258915"" "
" ""http://purl.bdrc.io/resource/W1KG4251"" "," ""014256866"" "
" ""http://purl.bdrc.io/resource/W23506"" "," ""014258946"" "
" ""http://purl.bdrc.io/resource/W23724"" "," ""014259067"" "
" ""http://purl.bdrc.io/resource/W00EGS1017144"" "," ""014253970"" "
" ""http://purl.bdrc.io/resource/W1KG13617"" "," ""014256042"" "
" ""http://purl.bdrc.io/resource/W25273"" "," ""014259453"" "
" ""http://purl.bdrc.io/resource/W2DB4578"" "," ""014260505"" "
" ""http://purl.bdrc.io/resource/W30125"" "," ""014260637"" "
" ""http://purl.bdrc.io/resource/W2DB16418"" "," ""014260439"" "
" ""http://purl.bdrc.io/resource/W24031"" "," ""014259295"" "
" ""http://purl.bdrc.io/resource/W19578"" "," ""014254860"" "
" ""http://purl.bdrc.io/resource/W1KG9858"" "," ""014257644"" "
" ""http://purl.bdrc.io/resource/W25006"" "," ""014259378"" "
" ""http://purl.bdrc.io/resource/W20209"" "," ""014258090"" "
" ""http://purl.bdrc.io/resource/W20876"" "," ""014258269"" "
" ""http://purl.bdrc.io/resource/W21810"" "," ""014258449"" "
" ""http://purl.bdrc.io/resource/W1KG12655"" "," ""014255923"" "
" ""http://purl.bdrc.io/resource/W22704"" "," ""014258779"" "
" ""http://purl.bdrc.io/resource/W28983"" "," ""014259869"" "
" ""http://purl.bdrc.io/resource/W1CZ1041"" "," ""014254963"" "
" ""http://purl.bdrc.io/resource/W1KG15061"" "," ""014256266"" "
" ""http://purl.bdrc.io/resource/W1CZ2481"" "," ""014255353"" "
" ""http://purl.bdrc.io/resource/W00KG08362"" "," ""014254509"" "
" ""http://purl.bdrc.io/resource/W21141"" "," ""014258292"" "
" ""http://purl.bdrc.io/resource/W00KG08364"" "," ""014254510"" "
" ""http://purl.bdrc.io/resource/W00KG02531"" "," ""014254159"" "
" ""http://purl.bdrc.io/resource/W22389"" "," ""014258767"" "
" ""http://purl.bdrc.io/resource/W2DB4607"" "," ""014260525"" "
" ""http://purl.bdrc.io/resource/W23784"" "," ""014259125"" "
" ""http://purl.bdrc.io/resource/W20140"" "," ""014258067"" "
" ""http://purl.bdrc.io/resource/W23566"" "," ""014258969"" "
" ""http://purl.bdrc.io/resource/W24630"" "," ""014259343"" "
" ""http://purl.bdrc.io/resource/W29248"" "," ""014259961"" "
" ""http://purl.bdrc.io/resource/W22432"" "," ""014258769"" "
" ""http://purl.bdrc.io/resource/W1GS135873"" "," ""014255447"" "
" ""http://purl.bdrc.io/resource/W20499"" "," ""014258182"" "
" ""http://purl.bdrc.io/resource/W26179"" "," ""014259519"" "
" ""http://purl.bdrc.io/resource/W23769"" "," ""014259110"" "
" ""http://purl.bdrc.io/resource/W1CZ3868"" "," ""014255394"" "
" ""http://purl.bdrc.io/resource/W1KG483"" "," ""014257004"" "
" ""http://purl.bdrc.io/resource/W23940"" "," ""014259249"" "
" ""http://purl.bdrc.io/resource/W28792"" "," ""014259774"" "
" ""http://purl.bdrc.io/resource/W19804"" "," ""014254894"" "
" ""http://purl.bdrc.io/resource/W20325"" "," ""014258110"" "
" ""http://purl.bdrc.io/resource/W1KG15057"" "," ""014256262"" "
" ""http://purl.bdrc.io/resource/W21503"" "," ""014258311"" "
" ""http://purl.bdrc.io/resource/W1PD3"" "," ""014257795"" "
" ""http://purl.bdrc.io/resource/W00KG07606"" "," ""014254495"" "
" ""http://purl.bdrc.io/resource/W9140"" "," ""014261123"" "
" ""http://purl.bdrc.io/resource/W28883"" "," ""014259819"" "
" ""http://purl.bdrc.io/resource/W1KG10597"" "," ""014255648"" "
" ""http://purl.bdrc.io/resource/W23927"" "," ""014259236"" "
" ""http://purl.bdrc.io/resource/W21507"" "," ""014258315"" "
" ""http://purl.bdrc.io/resource/W2DB16429"" "," ""014260446"" "
" ""http://purl.bdrc.io/resource/W30068"" "," ""014260595"" "
" ""http://purl.bdrc.io/resource/W6205"" "," ""014260999"" "
" ""http://purl.bdrc.io/resource/W30153"" "," ""014260662"" "
" ""http://purl.bdrc.io/resource/W1KG1254"" "," ""014255902"" "
" ""http://purl.bdrc.io/resource/W18557"" "," ""014254816"" "
" ""http://purl.bdrc.io/resource/W27736"" "," ""014259708"" "
" ""http://purl.bdrc.io/resource/W7532"" "," ""014261047"" "
" ""http://purl.bdrc.io/resource/W1KG2144"" "," ""014256601"" "
" ""http://purl.bdrc.io/resource/W1KG1804"" "," ""014256552"" "
" ""http://purl.bdrc.io/resource/W27866"" "," ""014259709"" "
" ""http://purl.bdrc.io/resource/W23664"" "," ""014259027"" "
" ""http://purl.bdrc.io/resource/W1KG4616"" "," ""014256988"" "
" ""http://purl.bdrc.io/resource/W2DB4615"" "," ""014260533"" "
" ""http://purl.bdrc.io/resource/W00KG09667"" "," ""014254534"" "
" ""http://purl.bdrc.io/resource/W2DB25433"" "," ""014260467"" "
" ""http://purl.bdrc.io/resource/W22204"" "," ""014258699"" "
" ""http://purl.bdrc.io/resource/W1GS53494"" "," ""014255475"" "
" ""http://purl.bdrc.io/resource/W19220"" "," ""014254831"" "
