object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,object_mets_createDate_date,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
439186384,W1KG14467-I1KG14485,"urn-3:FHCL:35470428, urn-3:HUL.DRS.OBJECT:35470427",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:14:11.499Z,,2018-04-04T04:19:21.655Z,242,,R,"gong sa skyabs mgon chen po mchog gi bka' slob gsung bshad/ byams brtse'i rin thang, གོང་ས་སྐྱབས་མགོན་ཆེན་པོ་མཆོག་གི་བཀའ་སློབ་གསུང་བཤད། བྱམས་བརྩེའི་རིན་ཐང་།, gong sa skyabs mgon chen po'i gsung byams brtse'i rin thang, byams brtse'i rin thang",Tibetan Buddhist Resource Center,26026418
439186386,W1KG4227-I1PD97420,"urn-3:FHCL:35470426, urn-3:HUL.DRS.OBJECT:35470425",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:14:11.460Z,,2018-04-05T05:38:53.331Z,270,,R,"rnam shes ye shes 'byed pa'i bstan bcos kyi 'grel pa rang byung dgongs rgyan sogs chos tshan khag cig, རྣམ་ཤེས་ཡེ་ཤེས་འབྱེད་པའི་བསྟན་བཅོས་ཀྱི་འགྲེལ་པ་རང་བྱུང་དགོངས་རྒྱན་སོགས་ཆོས་ཚན་ཁག་ཅིག, 'khor lo tha ma'i dgongs don gces btus, bde gshegs snying po'i stong thun chen mo seng+ge'i nga ro sogs",Tibetan Buddhist Resource Center,4078330
439186900,W1KG14469-I1KG14640,"urn-3:FHCL:35470672, urn-3:HUL.DRS.OBJECT:35470671",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:15:10.836Z,,2018-04-04T04:21:45.986Z,160,,R,"a ma'i bu, ཨ་མའི་བུ།, nub mi srid pa'i bstan 'dzin rgya mtsho",Tibetan Buddhist Resource Center,15331214
439187062,W1KG14468-I1KG14483,"urn-3:FHCL:35470715, urn-3:HUL.DRS.OBJECT:35470713",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:15:12.140Z,,2018-04-04T04:20:38.618Z,250,,R,"ha waD du gong sa mchog gi bka' slob sems kyi zhi bde, ཧ་ཝཌ་དུ་གོང་ས་མཆོག་གི་བཀའ་སློབ་སེམས་ཀྱི་ཞི་བདེ།, sems kyi zhi bde",Tibetan Buddhist Resource Center,28439910
439187840,W1KG4230-I1PD97692,"urn-3:FHCL:35471086, urn-3:HUL.DRS.OBJECT:35471085",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:16:03.807Z,,2018-04-05T05:53:03.481Z,68,,R,"dpal bde mchog nam mkha' dang mnyam pa'i rgyud dang/_de'i 'grel pa rgyud don gsal bar byed pa'i thig le, དཔལ་བདེ་མཆོག་ནམ་མཁའ་དང་མཉམ་པའི་རྒྱུད་དང། དེའི་འགྲེལ་པ་རྒྱུད་དོན་གསལ་བར་བྱེད་པའི་ཐིག་ལེ, bde mchog nam mkha' dang mnyam pa'i rgyud kyi rtsa 'grel",Tibetan Buddhist Resource Center,988234
439187910,W1KG14470-I1KG14481,"urn-3:FHCL:35471088, urn-3:HUL.DRS.OBJECT:35471087",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:16:08.411Z,,2018-04-04T04:22:54.493Z,298,,R,"gong sa mchog nas phyi lo 1960 nas 1976 bar gsum bcu'i dus dran skabs so sor bstsal ba'i chab srid kyi lam ston, གོང་ས་མཆོག་ནས་ཕྱི་ལོ ༡༩༦༠ ནས ༡༩༧༦ བར་གསུམ་བཅུའི་དུས་དྲན་སྐབས་སོ་སོར་བསྩལ་བའི་ཆབ་སྲིད་ཀྱི་ལམ་སྟོན།, chab srid kyi lam ston",Tibetan Buddhist Resource Center,32640985
439188840,W1KG4229-I1PD97374,"urn-3:FHCL:35471191, urn-3:HUL.DRS.OBJECT:35471190",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:16:13.819Z,,2018-04-05T05:50:20.92Z,722,,R,"rje sgam po pas mdzad pa'i tai lo nA ro'i rnam thar sogs chos tshan khag cig, རྗེ་སྒམ་པོ་པས་མཛད་པའི་ཏཻ་ལོ་ནཱ་རོའི་རྣམ་ཐར་སོགས་ཆོས་ཚན་ཁག་ཅིག་, selected writings of sgam-po-pa (the gemur manuscript)",Tibetan Buddhist Resource Center,31416914
439189647,W1KG9608-I1KG9613,"urn-3:FHCL:35471390, urn-3:HUL.DRS.OBJECT:35471389",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:17:11.848Z,,2018-04-04T16:14:41.82Z,89,,R,"lha sa gtsug lag khang gi lo rgyus dpyad gzhi'i yig cha/ bsam 'char bsdu len byed pa'i thog ma'i zin bris, ལྷ་ས་གཙུག་ལག་ཁང་གི་ལོ་རྒྱུས་དཔྱད་གཞིའི་ཡིག་ཆ། བསམ་འཆར་བསྡུ་ལེན་བྱེད་པའི་ཐོག་མའི་ཟིན་བྲིས།, lha sa gtsug lag khang gi lo rgyus dpyad gzhi'i yig cha",Tibetan Buddhist Resource Center,16599227
439189738,W1KG4231-I1PD97694,"urn-3:FHCL:35471397, urn-3:HUL.DRS.OBJECT:35471396",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:17:12.82Z,,2018-04-05T05:54:03.545Z,110,,R,"dpal 'brug pa'i nyams bzhes thun bzhi'i rim pa rnams phyogs bsgrigs su bkod pa, དཔལ་འབྲུག་པའི་ཉམས་བཞེས་ཐུན་བཞིའི་རིམ་པ་རྣམས་ཕྱོགས་བསྒྲིགས་སུ་བཀོད་པ་, Dpal ʾBrug-paʾi ñams bźes thun bźiʾi rim pa rnams phyogs bsgrigs su bkod pa bźugs so =Dpal ʾBrug-paʾi nyams bzhes thun bzhiʾi rim pa rnams phyogs bsgrigs su bkod pa bzhugs so",Tibetan Buddhist Resource Center,10380370
439189850,W1KG9673-I1KG9690,"urn-3:FHCL:35471593, urn-3:HUL.DRS.OBJECT:35471592",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:18:04.246Z,,2018-04-04T16:19:42.957Z,126,,R,"gter chen rat+na gling pa'i gter byon 'dus pa skor bzhi las tshe sgrub gsang ba 'dus pa'i sgrub thabs, གཏེར་ཆེན་རཏྣ་གླིང་པའི་གཏེར་བྱོན་འདུས་པ་སྐོར་བཞི་ལས་ཚེ་སྒྲུབ་གསང་བ་འདུས་པའི་སྒྲུབ་ཐབས།, tshe sgrub gsang ba 'dus pa'i sgrub thabs skor, the ayuhsadhana revelations of gter-chen ratna-gling-pa arranged for practice by 'jam mgon 'ju mi-pham-rgya-mtsho",Tibetan Buddhist Resource Center,13796165
439190354,W1KG14471-I1KG14669,"urn-3:FHCL:35471599, urn-3:HUL.DRS.OBJECT:35471598",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:18:10.539Z,,2018-04-04T04:24:45.52Z,562,,R,"bya mdo klu byams rgyal gyi ched rtsom phyogs bsgrigs, བྱ་མདོ་ཀླུ་བྱམས་རྒྱལ་གྱི་ཆེད་རྩོམ་ཕྱོགས་བསྒྲིགས།, 李先加论文集, li xian jia lun wen ji",Tibetan Buddhist Resource Center,54670272
439192050,W1KG14472-I1KG14671,"urn-3:FHCL:35472163, urn-3:HUL.DRS.OBJECT:35472162",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:20:10.79Z,,2018-04-04T04:27:04.191Z,494,,R,"bu bzhi don grub gyi ched rtsom phyogs bsgrigs, བུ་བཞི་དོན་གྲུབ་གྱི་ཆེད་རྩོམ་ཕྱོགས་བསྒྲིགས།, 吴钰论文集, wu yu lun wen ji",Tibetan Buddhist Resource Center,50225034
439192546,W1KG4234-I1KG14459,"urn-3:FHCL:35472661, urn-3:HUL.DRS.OBJECT:35472660",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:21:32.204Z,,2018-04-05T05:59:59.154Z,274,,R,"gong sa skyabs mgon chen po mchog gi gsung, གོང་ས་སྐྱབས་མགོན་ཆེན་པོ་མཆོག་གི་གསུང་།",Tibetan Buddhist Resource Center,22473821
439194148,W1KG4234-I1KG14460,"urn-3:FHCL:35472937, urn-3:HUL.DRS.OBJECT:35472936",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:21:50.317Z,,2018-04-05T06:00:44.893Z,374,,R,"gong sa skyabs mgon chen po mchog gi gsung, གོང་ས་སྐྱབས་མགོན་ཆེན་པོ་མཆོག་གི་གསུང་།",Tibetan Buddhist Resource Center,33325809
439194524,W1KG4234-I1KG14461,"urn-3:FHCL:35473463, urn-3:HUL.DRS.OBJECT:35473462",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:22:19.563Z,,2018-04-05T06:01:44.811Z,286,,R,"gong sa skyabs mgon chen po mchog gi gsung, གོང་ས་སྐྱབས་མགོན་ཆེན་པོ་མཆོག་གི་གསུང་།",Tibetan Buddhist Resource Center,4502791
439194812,W1KG4234-I1KG14462,"urn-3:FHCL:35473465, urn-3:HUL.DRS.OBJECT:35473464",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:22:39.977Z,,2018-04-05T06:02:29.394Z,242,,R,"gong sa skyabs mgon chen po mchog gi gsung, གོང་ས་སྐྱབས་མགོན་ཆེན་པོ་མཆོག་གི་གསུང་།",Tibetan Buddhist Resource Center,3536539
439195056,W1KG4234-I1KG14463,"urn-3:FHCL:35473467, urn-3:HUL.DRS.OBJECT:35473466",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:22:56.556Z,,2018-04-05T06:03:09.50Z,286,,R,"gong sa skyabs mgon chen po mchog gi gsung, གོང་ས་སྐྱབས་མགོན་ཆེན་པོ་མཆོག་གི་གསུང་།",Tibetan Buddhist Resource Center,4117839
439195344,W1KG4234-I1PD97698,"urn-3:FHCL:35473483, urn-3:HUL.DRS.OBJECT:35473482",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:23:16.759Z,,2018-04-05T06:03:58.257Z,230,,R,"gong sa skyabs mgon chen po mchog gi gsung, གོང་ས་སྐྱབས་མགོན་ཆེན་པོ་མཆོག་གི་གསུང་།",Tibetan Buddhist Resource Center,3619492
439195576,W1KG4245-I1KG4963,"urn-3:FHCL:35473155, urn-3:HUL.DRS.OBJECT:35473153",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:22:05.65Z,,2018-04-04T14:52:30.906Z,146,,R,"lung rtogs bstan pa'i mnga' bdag kun dga' tshul khrims dpal bzang po gang gi rnam par thar pa cha shas tsam brjod pa grub gnyis 'jo ba'i bum bzang, ལུང་རྟོགས་བསྟན་པའི་མངའ་བདག་ཀུན་དགའ་ཚུལ་ཁྲིམས་དཔལ་བཟང་པོ་གང་གི་རྣམ་པར་ཐར་པ་ཆ་ཤས་ཙམ་བརྗོད་པ་གྲུབ་གཉིས་འཇོ་བའི་བུམ་བཟང, dpal ldan bla ma kun dga' tshul khrims dpal bzang po'i rnam thar",Tibetan Buddhist Resource Center,10223882
439195724,W1KG4238-I1PD97706,"urn-3:FHCL:35473218, urn-3:HUL.DRS.OBJECT:35473216",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:22:06.192Z,,2018-04-04T14:28:37.941Z,276,,R,"spyi nor gong sa skyabs mgon chen po mchog gi bka' chos zab gsal gsung gi nying khu, སྤྱི་ནོར་གོང་ས་སྐྱབས་མགོན་ཆེན་པོ་མཆོག་གི་བཀའ་ཆོས་ཟབ་གསལ་གསུང་གི་ཉིང་ཁུ།, zab gsal gsung gi nying khu",Tibetan Buddhist Resource Center,3941994
439196002,W1KG4246-I1KG4965,"urn-3:FHCL:35473469, urn-3:HUL.DRS.OBJECT:35473468",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:23:16.129Z,,2018-04-04T14:54:06.963Z,231,,R,"rje btsun bla ma dam pa nges pa don gyi bstan 'dzin gyi skyes bu chen po khyab bdag rdo rje 'chang rje ngag dbang dpal ldan grags pa dpal bzang po'i rnam par thar pa skal ldan thar par bgrod pa'i 'jug ngogs, རྗེ་བཙུན་བླ་མ་དམ་པ་ངེས་པ་དོན་གྱི་བསྟན་འཛིན་གྱི་སྐྱེས་བུ་ཆེན་པོ་ཁྱབ་བདག་རྡོ་རྗེ་འཆང་རྗེ་ངག་དབང་དཔལ་ལྡན་གྲགས་པ་དཔལ་བཟང་པོའི་རྣམ་པར་ཐར་པ་སྐལ་ལྡན་ཐར་པར་བགྲོད་པའི་འཇུག་ངོགས, rje ngag dbang dpal ldan grags pa dpal bzang po'i rnam par thar pa skal ldan 'jug ngogs, rnam thar skal ldan 'jug ngogs",Tibetan Buddhist Resource Center,19416726
439196235,W1KG9713-I1KG9715,"urn-3:FHCL:35473524, urn-3:HUL.DRS.OBJECT:35473523",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:23:19.812Z,,2018-04-04T16:35:13.781Z,386,,R,"mdo sde'i stag rna sogs tibetan renderings o the sardulakarnavadana, the dvadasalocanasutra, and of garza on omens, མདོ་སྡེའི་སྟག་རྣ་སོགས།, three canonical texts on divination from a lahouli village library, tibetan renderings o the sardulakarnavadana, the dvadasalocanasutra, and of garza on omens",Tibetan Buddhist Resource Center,47136896
439196623,W1KG14473-I1KG14477,"urn-3:FHCL:35473831, urn-3:HUL.DRS.OBJECT:35473830",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:23:29.148Z,,2018-04-04T04:29:53.139Z,568,,R,"'jam dpal gsin rje'i gsed khro chu dug sdong nag po'i chos skor : a collection of texts from the 'bri gung, kam tshang, and gnas mdo bka' brgyud pa traditions focussing upon the propitiation of a form of yamantaka according to the rediscoveries of rgya zang khrom rdo rje 'od 'bar, 'jam dpal gshin rje'i gshed khro chu dug sdong nag po'i chos skor",Tibetan Buddhist Resource Center,29759071
439197193,W1KG14473-I1KG14478,"urn-3:FHCL:35474096, urn-3:HUL.DRS.OBJECT:35474095",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:24:00.40Z,,2018-04-04T04:31:10.770Z,562,,R,"'jam dpal gsin rje'i gsed khro chu dug sdong nag po'i chos skor : a collection of texts from the 'bri gung, kam tshang, and gnas mdo bka' brgyud pa traditions focussing upon the propitiation of a form of yamantaka according to the rediscoveries of rgya zang khrom rdo rje 'od 'bar, 'jam dpal gshin rje'i gshed khro chu dug sdong nag po'i chos skor",Tibetan Buddhist Resource Center,34533228
439198357,W1KG14474-I1KG14756,"urn-3:FHCL:35474207, urn-3:HUL.DRS.OBJECT:35474206",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:25:18.247Z,,2018-04-04T04:33:22.633Z,124,,R,"samadhi of completion : secret tibetan yoga illuminations from the qing court, kyai rdo rje'i rnal 'byor las rtsa rlung, 究竟定 — 清宫藏密瑜伽修行宝典, jiu jing ding — qing gong zang mi yu jia xiu xing bao dian",Tibetan Buddhist Resource Center,31165192
439198483,W1KG9727-I1KG9739,"urn-3:FHCL:35474131, urn-3:HUL.DRS.OBJECT:35474130",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:25:14.863Z,,2018-04-04T16:55:39.114Z,228,,R,"'phags pa yang snying nor bu'i dag snang, འཕགས་པ་ཡང་སྙིང་ནོར་བུའི་དག་སྣང་།, 'phags pa yang snying nor bu'i chos skor, a visionary cycle of buddhist practice focussing upon avalokitesvara in the form of yang-snying-nor-bu",Tibetan Buddhist Resource Center,10786260
439198713,W1KG14474-I1KG14757,"urn-3:FHCL:35474496, urn-3:HUL.DRS.OBJECT:35474495",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:25:28.499Z,,2018-04-04T04:33:52.366Z,308,,R,"samadhi of completion : secret tibetan yoga illuminations from the qing court, kyai rdo rje'i rnal 'byor las rtsa rlung, 究竟定 — 清宫藏密瑜伽修行宝典, jiu jing ding — qing gong zang mi yu jia xiu xing bao dian",Tibetan Buddhist Resource Center,50623537
439199501,W1KG4248-I1KG4967,"urn-3:FHCL:35474256, urn-3:HUL.DRS.OBJECT:35474255",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:25:19.231Z,,2018-04-04T14:56:31.654Z,504,,R,"rje tsong kha pa'i dbu ma'i lta dgongs kyi dpyad gleng/ smra seng shes rab, རྗེ་ཙོང་ཁ་པའི་དབུ་མའི་ལྟ་དགོངས་ཀྱི་དཔྱད་གླེང། སྨྲ་སེང་ཤེས་རབ།, smra seng shes rab, smra seng shes rab/ rje tsong kha pa'i dbu ma'i lta dgongs kyi dpyad gleng, Smra seṅ śes rab :Rje Tsoṅ-kha-paʼi dbu maʼi lta dgoṅs kyi dpyad gleṅ /Khyuṅ-phrug Blo-bzaṅ-dar-rgyas kyis brtsams",Tibetan Buddhist Resource Center,46935257
439200007,W1KG14491-I1KG14839,"urn-3:FHCL:35474100, urn-3:HUL.DRS.OBJECT:35474099",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:25:13.760Z,,2018-04-04T04:35:01.722Z,118,,R,"dag yig gces bsdus 'khrul pa spong ba'i legs bshad lha chab 'khyil ba, དག་ཡིག་གཅེས་བསྡུས་འཁྲུལ་པ་སྤོང་བའི་ལེགས་བཤད་ལྷ་ཆབ་འཁྱིལ་བ།, dag yig lha chab 'khyil ba, skyang sprul dag yig",Tibetan Buddhist Resource Center,9975461
439200127,W1KG4249-I1KG4969,"urn-3:FHCL:35475168, urn-3:HUL.DRS.OBJECT:35475167",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:26:07.40Z,,2018-04-04T14:59:24.158Z,314,,R,"nges don bstan pa'i mnga' bdag rje btsun bla ma dam pa khams gsum chos kyi rgyal po ngag dbang yon tan bzang po'i rnam par thar pa nges don bstan pa'i mdzes rgyan ngo mtshar nor bu'i bang mdzod, ངེས་དོན་བསྟན་པའི་མངའ་བདག་རྗེ་བཙུན་བླ་མ་དམ་པ་ཁམས་གསུམ་ཆོས་ཀྱི་རྒྱལ་པོ་ངག་དབང་ཡོན་ཏན་བཟང་པོའི་རྣམ་པར་ཐར་པ་ངེས་དོན་བསྟན་པའི་མཛེས་རྒྱན་ངོ་མཚར་ནོར་བུའི་བང་མཛོད།, rje btsun bla ma dam pa khams gsum chos kyi rgyal po ngag dbang yon tan bzang po'i rnam thar",Tibetan Buddhist Resource Center,28340719
439201081,W1KG4250-I1KG4971,"urn-3:FHCL:35475484, urn-3:HUL.DRS.OBJECT:35475483",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:27:12.291Z,,2018-04-04T15:01:13.186Z,164,,R,"'dzam thang chos rje dgon chen gyi gdan rabs dad gsum 'od snang 'dren pa'i skya rengs, འཛམ་ཐང་ཆོས་རྗེ་དགོན་ཆེན་གྱི་གདན་རབས་དད་གསུམ་འོད་སྣང་འདྲེན་པའི་སྐྱ་རེངས།, 'dzam thang chos rje dgon chen gyi gdan rabs",Tibetan Buddhist Resource Center,15515152
439201247,W1KG9730-I1KG9745,"urn-3:FHCL:35475500, urn-3:HUL.DRS.OBJECT:35475498",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:27:12.789Z,,2018-04-04T17:02:38.777Z,180,,R,"brgya bzhi'i cho ga dang bdud bzlog gi cho ga sogs, བརྒྱ་བཞིའི་ཆོ་ག་དང་བདུད་བཟློག་གི་ཆོ་ག་སོགས།, brgya bzhi'i cho ga legs mdzes 'phreng ba zhes bya ba bla ma ba ri lo tsA nas brgyud pa, yum rgyas 'bring rnams kyi don bsdus pa shes rab snying po'i sgo nas bdud bzlog gi cho ga bar chad kun sel, brgya bzi'i cho ga legs mdzes 'phren ba of rmor-chen kun-dga'-lhun-grub, yum rgyas 'brin rnams kyi don bsdus pa ses rab snin po'i gso nas bdud bzlog gi cho ga bar chad kun sel, Brgya bziʾi cho ga Legs mdzes ʾphreṅ ba of Rmor-chen Kun-dgaʾ-lhun-grub /edited by Sa-skya-pa Goṅ-ma Kun-dgaʾ-blo-gros. Yum rgyas ʾbriṅ rnams kyi don bsdus pa Śes rab sñiṅ poʾi sgo nas bdud bzlog gi cho ga Bar chad kun sel / by Thar-rtse Mkhan-chen Byams-pa-nam-mkhaʾ-ʾchi-med ; two rituals based upon the Prajñāpāramitahr̥daya of the Sa-skya-pa tradition",Tibetan Buddhist Resource Center,15988767
439201429,W1KG14493-I1KG14831,"urn-3:FHCL:35475590, urn-3:HUL.DRS.OBJECT:35475589",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:27:14.873Z,,2018-04-04T04:36:03.827Z,330,,R,"sngags sa dge bshes rin po che'i bka' rtsom gces bsdus, སྔགས་ས་དགེ་བཤེས་རིན་པོ་ཆེའི་བཀའ་རྩོམ་གཅེས་བསྡུས།, sngags sa'i bka' rtsom gces bsdus, 欧萨格西文集, ou sa ge xi wen ji",Tibetan Buddhist Resource Center,36208858
439202216,W1KG4253-I1KG4975,"urn-3:FHCL:35476164, urn-3:HUL.DRS.OBJECT:35476163",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:28:03.348Z,,2018-04-04T15:02:26.963Z,174,,R,"jo nang sham+b+ha la'i nges gsang gzhan stong dbu ma chen po'i bgro gleng gi rtsom gzhi'i dris lan rab gsal snang ba, ཇོ་ནང་ཤམྦྷ་ལའི་ངེས་གསང་གཞན་སྟོང་དབུ་མ་ཆེན་པོའི་བགྲོ་གླེང་གི་རྩོམ་གཞིའི་དྲིས་ལན་རབ་གསལ་སྣང་བ་, gzhan stong dbu ma chen po'i bgro gleng gi rtsom gzhi'i dris lan rab gsal snang ba",Tibetan Buddhist Resource Center,3567996
439202392,W1KG14503-I1KG15858,"urn-3:FHCL:35476166, urn-3:HUL.DRS.OBJECT:35476165",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:29:14.72Z,,2018-04-04T04:37:26.253Z,112,,R,"grong sde rim pa'i gad snyigs do dam byed thabs skor gyi lag deb, གྲོང་སྡེ་རིམ་པའི་གད་སྙིགས་དོ་དམ་བྱེད་ཐབས་སྐོར་གྱི་ལག་དེབ།, 社区垃圾管理实用手册, she qu la ji guan ji shi yong shou ce, community-based waste management handbook",Tibetan Buddhist Resource Center,235619262
439202506,W1KG975-I1KG1123,"urn-3:FHCL:35476168, urn-3:HUL.DRS.OBJECT:35476167",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:30:06.356Z,,2018-04-04T17:06:33.463Z,184,,R,"tshogs gsum gyi rnam bshad dpyid kyi myu gu, ཚོགས་གསུམ་གྱི་རྣམ་བཤད་དཔྱིད་ཀྱི་མྱུ་གུ་, xian dai zang yu yu fa yan jiu, Tshogs gsum gyi rnam bśad dpyid kyi myu gu źes bya ba bźugs so /Tshe-dbaṅ-rdo-rjes brtsams",Tibetan Buddhist Resource Center,139265238
439203220,W1KG4254-I1KG4977,"urn-3:FHCL:35476170, urn-3:HUL.DRS.OBJECT:35476169",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:31:13.246Z,,2018-04-04T15:04:02.147Z,308,,R,"skyabs 'gro'i rnam bshad lam bzang gsal ba'i nyi ma sdom gsum bdud rtsi'i chu gter gzhan stong bgro gleng thengs gnyis pa'i dris lan dpag bsam ljon shing, སྐྱབས་འགྲོའི་རྣམ་བཤད་ལམ་བཟང་གསལ་བའི་ཉི་མ་སྡོམ་གསུམ་བདུད་རྩིའི་ཆུ་གཏེར་གཞན་སྟོང་བགྲོ་གླེང་ཐེངས་གཉིས་པའི་དྲིས་ལན་དཔག་བསམ་ལྗོན་ཤིང, bstan pa'i 'jug sgo skyabs 'gro'i rnam bshad ma nor lam bzang gsal ba'i nyi ma, sdom gsum gyi bslab bya dwangs gsal bdud rtsi'i chu gter",Tibetan Buddhist Resource Center,28223128
439203530,W1KG4256-I1KG4981,"urn-3:FHCL:35476480, urn-3:HUL.DRS.OBJECT:35476479",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:32:11.696Z,,2018-04-04T15:07:06.499Z,66,,R,"jo nang bstan pa'i bdag po ngag dbang yon tan bzang po'i phyi yi mdzad 'ching gser gyi phreng ba, ཇོ་ནང་བསྟན་པའི་བདག་པོ་ངག་དབང་ཡོན་ཏན་བཟང་པོའི་ཕྱི་ཡི་མཛད་འཆིང་གསེར་གྱི་ཕྲེང་བ, juo nang ten pea dah po nga wang yon then sang po chhuy yee zee zae chan ser chue tang wa",Tibetan Buddhist Resource Center,5878057
439203598,W1KG4255-I1KG4979,"urn-3:FHCL:35476533, urn-3:HUL.DRS.OBJECT:35476532",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-04-10T23:32:14.122Z,,2018-04-04T15:05:48.953Z,234,,R,"grub mtha'i rnam bzhag legs bshad 'dod 'jo sa lam gyi rnam bzhag shel dkar me long dogs gcod rdo rje'i gzegs ma khyab sgo re gnyis kyi re mig, གྲུབ་མཐའི་རྣམ་བཞག་ལེགས་བཤད་འདོད་འཇོ་ས་ལམ་གྱི་རྣམ་བཞག་ཤེལ་དཀར་མེ་ལོང་དོགས་གཅོད་རྡོ་རྗེའི་གཟེགས་མ་ཁྱབ་སྒོ་རེ་གཉིས་ཀྱི་རེ་མིག་",Tibetan Buddhist Resource Center,4239582
